DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_WHP_P,AVG_CHOKE_SIZE_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2013-07-24,15/9-F-11,7.000,1.926,0.352,28.049,3.257,17.850,2772.470,0.000,,production,OP
2013-07-25,15/9-F-11,24.000,163.594,60.316,102.121,8.549,725.000,108940.110,0.000,,production,OP
2013-07-26,15/9-F-11,24.000,,,,9.419,891.480,131386.550,0.000,,production,OP
2013-07-27,15/9-F-11,24.000,,,,9.322,886.420,134616.720,0.000,,production,OP
2013-07-28,15/9-F-11,0.840,0.000,0.000,0.000,2.464,56.010,9011.770,0.000,,production,OP
2013-07-29,15/9-F-11,4.000,0.000,0.000,0.000,2.537,123.590,18792.500,0.000,,production,OP
2013-07-30,15/9-F-11,24.000,,,,9.779,1032.380,155864.670,0.000,,production,OP
2013-07-31,15/9-F-11,5.075,273.947,105.551,94.565,2.541,190.350,29119.730,0.000,,production,OP
2013-08-01,15/9-F-11,0.000,316.014,102.196,0.849,0.004,0.000,0.000,0.000,,production,OP
2013-08-02,15/9-F-11,0.000,317.551,101.740,0.819,0.000,0.000,0.000,0.000,,production,OP
2013-08-03,15/9-F-11,15.075,277.798,104.933,96.496,6.116,590.090,88733.420,0.000,,production,OP
2013-08-04,15/9-F-11,24.000,273.594,105.440,96.201,9.951,1066.460,161227.000,0.000,,production,OP
2013-08-05,15/9-F-11,24.000,272.298,105.538,95.512,9.759,1059.610,160270.490,0.000,,production,OP
2013-08-06,15/9-F-11,24.000,271.561,105.585,95.042,9.882,1070.450,160951.300,0.000,,production,OP
2013-08-07,15/9-F-11,24.000,271.072,105.614,94.743,9.789,1069.960,160232.470,0.000,,production,OP
2013-08-08,15/9-F-11,24.000,270.691,105.640,94.516,9.784,1062.220,159483.760,0.000,,production,OP
2013-08-09,15/9-F-11,24.000,270.245,105.667,94.298,9.915,1074.000,162196.780,0.000,,production,OP
2013-08-10,15/9-F-11,24.000,269.993,105.695,94.060,9.881,1070.300,161999.010,0.000,,production,OP
2013-08-11,15/9-F-11,24.000,269.958,105.718,93.969,9.881,1054.090,160095.110,0.000,,production,OP
2013-08-12,15/9-F-11,24.000,269.873,105.742,93.860,9.847,1038.690,159050.280,0.000,,production,OP
2013-08-13,15/9-F-11,24.000,269.561,105.776,93.555,9.865,1050.890,160116.290,0.000,,production,OP
2013-08-14,15/9-F-11,24.000,269.412,105.803,93.228,9.796,1044.550,158506.740,0.000,,production,OP
2013-08-15,15/9-F-11,24.000,269.362,105.824,93.079,9.837,1044.600,158971.520,0.000,,production,OP
2013-08-16,15/9-F-11,24.000,267.613,105.886,91.851,9.911,1075.730,162409.960,0.000,,production,OP
2013-08-17,15/9-F-11,24.000,266.957,105.925,91.445,10.092,1088.860,165357.190,0.000,,production,OP
2013-08-18,15/9-F-11,24.000,268.022,105.907,91.937,9.786,1041.920,158398.440,0.000,,production,OP
2013-08-19,15/9-F-11,24.000,266.027,105.982,90.752,9.866,1047.060,158556.680,59.060,,production,OP
2013-08-20,15/9-F-11,24.000,266.560,105.978,91.007,9.813,1024.240,156092.130,58.700,,production,OP
2013-08-21,15/9-F-11,24.000,266.430,105.995,90.856,10.102,1050.430,160102.740,59.500,,production,OP
2013-08-22,15/9-F-11,24.000,266.419,106.012,90.793,10.025,1045.410,158664.640,62.240,,production,OP
2013-08-23,15/9-F-11,24.000,266.416,106.025,90.778,10.088,1038.880,159070.890,59.270,,production,OP
2013-08-24,15/9-F-11,24.000,266.459,106.036,90.752,10.058,1030.140,158003.560,60.680,,production,OP
2013-08-25,15/9-F-11,24.000,266.634,106.041,90.798,10.081,1029.580,157310.710,60.860,,production,OP
2013-08-26,15/9-F-11,24.000,266.757,106.048,90.826,10.124,1030.050,157362.260,61.340,,production,OP
2013-08-27,15/9-F-11,19.642,267.302,106.057,91.203,8.399,697.860,108778.940,38.360,,production,OP
2013-08-28,15/9-F-11,0.000,305.861,103.729,113.670,1.287,0.000,0.000,0.000,,production,OP
2013-08-29,15/9-F-11,0.000,310.395,103.166,96.135,1.216,0.000,0.000,0.000,,production,OP
2013-08-30,15/9-F-11,0.000,312.755,102.772,112.770,1.127,0.000,0.000,0.000,,production,OP
2013-08-31,15/9-F-11,0.000,314.272,102.542,113.982,1.230,0.000,0.000,0.000,,production,OP
2013-09-01,15/9-F-11,0.000,315.373,102.367,114.708,1.238,0.000,0.000,0.000,,production,OP
2013-09-02,15/9-F-11,1.692,291.271,103.873,102.220,1.570,15.160,2666.400,0.890,,production,OP
2013-09-03,15/9-F-11,24.000,276.029,105.605,93.637,9.482,940.960,146563.910,54.050,,production,OP
2013-09-04,15/9-F-11,24.000,270.215,105.750,92.534,9.643,969.430,151072.950,57.780,,production,OP
2013-09-05,15/9-F-11,24.000,267.255,105.856,90.697,9.846,1016.400,157401.480,63.510,,production,OP
2013-09-06,15/9-F-11,24.000,262.950,106.004,88.213,10.236,1156.840,176758.830,81.730,,production,OP
2013-09-07,15/9-F-11,24.000,262.643,106.034,88.004,10.228,1150.650,175762.300,82.150,,production,OP
2013-09-08,15/9-F-11,24.000,262.699,106.045,88.025,10.203,1140.410,173484.150,81.660,,production,OP
2013-09-09,15/9-F-11,24.000,262.923,106.051,88.156,9.942,1109.400,169280.730,78.840,,production,OP
2013-09-10,15/9-F-11,24.000,262.894,106.063,88.129,10.165,1118.970,170574.200,80.990,,production,OP
2013-09-11,15/9-F-11,24.000,262.921,106.072,88.139,10.170,1102.580,168495.870,80.650,,production,OP
2013-09-12,15/9-F-11,18.642,263.047,106.085,87.786,8.325,809.900,126489.150,56.960,,production,OP
2013-09-13,15/9-F-11,0.000,307.029,103.954,0.276,1.140,0.000,0.000,0.000,,production,OP
2013-09-14,15/9-F-11,6.358,271.361,105.141,89.764,3.298,329.150,47182.510,50.970,,production,OP
2013-09-15,15/9-F-11,24.000,263.558,105.677,87.419,10.072,982.210,150589.130,69.690,,production,OP
2013-09-16,15/9-F-11,22.500,261.930,105.841,86.809,9.401,947.470,146223.470,58.400,,production,OP
2013-09-17,15/9-F-11,24.000,260.894,105.932,86.476,9.965,1042.000,161132.480,61.020,,production,OP
2013-09-18,15/9-F-11,10.975,259.759,106.001,84.475,5.418,474.310,74879.680,28.500,,production,OP
2013-09-20,15/9-F-11,16.275,269.078,105.317,88.985,6.765,642.660,96484.070,51.780,,production,OP
2013-09-21,15/9-F-11,9.808,265.403,105.677,86.843,5.044,309.880,49034.320,17.860,,production,OP
2013-09-22,15/9-F-11,24.000,265.175,105.574,87.834,9.714,1034.510,158716.070,70.460,,production,OP
2013-09-23,15/9-F-11,24.000,261.314,105.853,86.535,10.240,1074.590,164937.580,63.630,,production,OP
2013-09-24,15/9-F-11,24.000,260.902,105.908,86.368,10.354,1142.530,176048.500,69.090,,production,OP
2013-09-25,15/9-F-11,24.000,262.002,105.895,86.981,10.060,1107.510,170940.180,66.640,,production,OP
2013-09-26,15/9-F-11,24.000,260.715,105.940,86.240,10.155,1124.520,173512.200,67.600,,production,OP
2013-09-27,15/9-F-11,8.308,261.534,105.949,86.431,4.538,299.460,49540.210,17.920,,production,OP
2013-09-28,15/9-F-11,12.358,263.971,105.338,85.498,5.838,380.030,59608.430,20.690,,production,OP
2013-09-29,15/9-F-11,24.000,253.091,103.009,85.120,10.354,1158.600,179470.150,70.990,,production,OP
2013-09-30,15/9-F-11,24.000,255.180,104.527,84.740,10.417,1194.950,184725.050,69.160,,production,OP
2013-10-01,15/9-F-11,24.000,258.319,105.962,84.750,10.429,1195.940,184617.700,83.620,,production,OP
2013-10-02,15/9-F-11,24.000,258.251,105.990,84.721,10.428,1249.050,193060.020,73.750,,production,OP
2013-10-03,15/9-F-11,24.000,258.210,106.008,84.681,10.447,1245.280,193256.100,68.730,,production,OP
2013-10-04,15/9-F-11,24.000,258.251,106.022,84.716,10.451,1242.870,192685.130,67.040,,production,OP
2013-10-05,15/9-F-11,24.000,258.238,106.034,84.654,10.301,1235.410,189860.710,66.590,,production,OP
2013-10-06,15/9-F-11,24.000,256.703,106.084,83.832,10.393,1256.200,192813.970,65.960,,production,OP
2013-10-07,15/9-F-11,24.000,256.551,106.101,83.706,10.272,1251.090,192967.650,68.520,,production,OP
2013-10-08,15/9-F-11,24.000,256.514,106.111,83.594,10.468,1251.810,192962.320,69.010,,production,OP
2013-10-09,15/9-F-11,24.000,256.048,106.129,83.231,10.592,1256.980,194280.410,67.910,,production,OP
2013-10-10,15/9-F-11,24.000,255.327,106.159,82.788,10.673,1271.990,195815.870,69.350,,production,OP
2013-10-11,15/9-F-11,12.308,255.996,106.162,81.860,8.439,655.200,101217.050,34.230,,production,OP
2013-10-12,15/9-F-11,10.192,266.939,105.214,87.179,4.597,362.610,58610.770,24.020,,production,OP
2013-10-13,15/9-F-11,24.000,254.628,105.868,81.676,10.397,1178.270,182360.250,69.040,,production,OP
2013-10-14,15/9-F-11,24.000,254.657,106.029,82.130,10.452,1183.060,183762.620,67.470,,production,OP
2013-10-15,15/9-F-11,24.000,254.883,106.068,82.247,10.424,1198.750,185335.500,67.960,,production,OP
2013-10-16,15/9-F-11,24.000,255.021,106.091,82.318,10.440,1197.210,185174.740,67.970,,production,OP
2013-10-17,15/9-F-11,24.000,255.107,106.106,82.345,10.307,1198.180,185858.280,67.510,,production,OP
2013-10-18,15/9-F-11,24.000,255.249,106.118,82.389,10.518,1215.930,187926.150,69.490,,production,OP
2013-10-19,15/9-F-11,24.000,255.228,106.133,82.381,10.624,1221.590,188719.410,69.980,,production,OP
2013-10-20,15/9-F-11,24.000,255.274,106.146,82.407,10.395,1210.150,188806.030,67.880,,production,OP
2013-10-21,15/9-F-11,24.000,255.349,106.159,82.465,10.616,1218.520,190439.830,69.690,,production,OP
2013-10-22,15/9-F-11,24.000,255.439,106.168,82.485,10.526,1219.970,188707.520,69.080,,production,OP
2013-10-23,15/9-F-11,24.000,255.502,106.175,82.509,10.529,1221.280,188384.350,69.220,,production,OP
2013-10-24,15/9-F-11,24.000,254.411,106.210,81.865,10.608,1250.870,192712.380,70.640,,production,OP
2013-10-25,15/9-F-11,24.000,254.309,106.229,81.842,10.719,1249.120,192620.830,70.110,,production,OP
2013-10-26,15/9-F-11,24.000,254.737,106.231,82.076,10.655,1236.820,190197.990,69.900,,production,OP
2013-10-27,15/9-F-11,24.308,256.048,106.207,82.213,10.389,1219.940,188361.380,69.990,,production,OP
2013-10-28,15/9-F-11,7.858,259.639,105.392,81.759,3.762,250.930,39142.170,11.430,,production,OP
2013-10-29,15/9-F-11,13.475,255.061,105.842,80.191,6.632,557.180,86381.770,29.010,,production,OP
2013-10-30,15/9-F-11,10.358,258.143,105.451,81.192,5.066,414.960,62079.040,21.970,,production,OP
2013-10-31,15/9-F-11,24.000,253.408,105.964,80.741,10.603,1197.340,183606.350,69.460,,production,OP
2013-11-01,15/9-F-11,24.000,251.093,106.117,79.622,10.587,1212.360,186014.000,68.310,,production,OP
2013-11-02,15/9-F-11,24.000,252.805,106.138,80.714,10.619,1252.760,185206.480,76.560,,production,OP
2013-11-03,15/9-F-11,17.333,256.930,105.882,81.737,7.956,773.310,118945.980,45.930,,production,OP
2013-11-04,15/9-F-11,24.000,253.530,106.001,80.603,10.304,1155.150,171451.060,80.690,,production,OP
2013-11-05,15/9-F-11,24.000,255.485,106.064,82.069,10.347,1180.750,168416.920,68.210,,production,OP
2013-11-06,15/9-F-11,22.667,258.394,105.981,83.706,9.385,1127.930,163020.840,69.170,,production,OP
2013-11-07,15/9-F-11,24.000,254.129,106.147,81.346,10.492,1164.190,176793.130,89.510,,production,OP
2013-11-08,15/9-F-11,24.000,252.741,106.204,80.553,10.493,1186.600,181291.470,69.840,,production,OP
2013-11-09,15/9-F-11,24.000,254.552,106.179,81.558,10.519,1174.610,179820.660,69.450,,production,OP
2013-11-10,15/9-F-11,24.000,253.517,106.196,80.862,10.739,1201.410,185113.580,72.330,,production,OP
2013-11-11,15/9-F-11,24.000,251.459,106.261,79.692,10.966,1257.280,190800.570,76.610,,production,OP
2013-11-12,15/9-F-11,24.000,252.807,106.258,80.532,10.537,1167.560,177662.240,154.630,,production,OP
2013-11-13,15/9-F-11,24.000,254.976,106.200,81.697,10.510,1150.550,175824.800,152.960,,production,OP
2013-11-14,15/9-F-11,24.000,253.843,106.217,81.438,10.503,1162.760,179241.310,150.800,,production,OP
2013-11-15,15/9-F-11,24.000,253.753,106.251,81.076,10.486,1172.190,180093.660,147.790,,production,OP
2013-11-16,15/9-F-11,24.000,253.176,106.282,80.807,10.496,1185.380,180733.520,147.880,,production,OP
2013-11-17,15/9-F-11,24.000,254.940,106.249,81.814,10.528,1156.620,177486.850,147.800,,production,OP
2013-11-18,15/9-F-11,24.000,255.367,106.243,82.058,10.524,1155.280,178261.190,146.930,,production,OP
2013-11-19,15/9-F-11,24.000,255.904,106.232,82.346,10.611,1145.310,177359.390,150.100,,production,OP
2013-11-20,15/9-F-11,24.000,252.426,106.337,80.451,10.986,1222.990,189530.920,154.580,,production,OP
2013-11-21,15/9-F-11,24.000,251.316,106.379,79.791,11.078,1245.110,191871.390,161.900,,production,OP
2013-11-22,15/9-F-11,24.000,251.565,106.375,79.876,10.783,1213.110,186678.560,160.580,,production,OP
2013-11-23,15/9-F-11,24.000,251.952,106.369,80.086,10.938,1216.540,186613.120,163.640,,production,OP
2013-11-24,15/9-F-11,24.000,251.551,106.382,79.863,11.073,1232.910,191776.790,168.080,,production,OP
2013-11-25,15/9-F-11,24.000,251.548,106.391,79.857,11.047,1227.250,191140.000,167.360,,production,OP
2013-11-26,15/9-F-11,24.000,252.324,106.376,80.308,10.857,1200.780,187196.840,163.130,,production,OP
2013-11-27,15/9-F-11,24.000,251.244,105.864,80.406,10.877,1202.030,186758.370,168.540,,production,OP
2013-11-28,15/9-F-11,24.000,252.648,106.377,80.456,10.824,1193.420,185960.250,161.890,,production,OP
2013-11-29,15/9-F-11,24.000,252.478,106.386,80.345,10.900,1196.260,186979.420,163.900,,production,OP
2013-11-30,15/9-F-11,24.000,249.982,106.450,78.856,11.166,1253.950,195442.830,172.120,,production,OP
2013-12-01,15/9-F-11,24.000,248.941,106.489,78.278,11.244,1274.740,197980.770,173.290,,production,OP
2013-12-02,15/9-F-11,24.000,248.780,106.493,78.182,11.268,1326.290,205626.090,182.120,,production,OP
2013-12-03,15/9-F-11,24.000,248.860,106.493,78.180,11.234,1314.550,202444.650,168.420,,production,OP
2013-12-04,15/9-F-11,24.000,248.034,106.514,77.670,11.504,1340.010,204590.590,177.450,,production,OP
2013-12-05,15/9-F-11,23.725,247.831,106.528,77.611,11.303,1306.060,202482.300,168.210,,production,OP
2013-12-06,15/9-F-11,16.608,258.149,105.617,81.761,6.991,605.590,97273.460,104.210,,production,OP
2013-12-07,15/9-F-11,24.000,247.622,106.085,76.293,11.171,1166.900,183206.610,162.790,,production,OP
2013-12-08,15/9-F-11,24.000,247.865,106.245,76.873,10.889,1170.310,183150.040,155.700,,production,OP
2013-12-09,15/9-F-11,13.500,250.274,106.039,77.308,7.521,590.110,93019.200,78.400,,production,OP
2013-12-10,15/9-F-11,19.225,255.443,105.808,79.338,8.308,780.700,116155.500,156.380,,production,OP
2013-12-11,15/9-F-11,1.775,275.197,104.590,92.725,1.444,62.690,9263.170,278.880,,production,OP
2013-12-12,15/9-F-11,24.000,253.446,105.779,78.005,10.451,1096.970,174751.320,193.090,,production,OP
2013-12-13,15/9-F-11,8.225,254.308,106.001,78.921,4.384,364.150,61122.850,61.890,,production,OP
2013-12-14,15/9-F-11,22.942,254.654,105.765,79.140,9.963,1023.240,159088.660,157.430,,production,OP
2013-12-15,15/9-F-11,22.833,252.226,106.082,79.168,9.950,1086.490,169892.140,168.680,,production,OP
2013-12-16,15/9-F-11,24.000,251.129,106.170,78.626,10.497,1228.170,189634.390,178.990,,production,OP
2013-12-17,15/9-F-11,24.000,246.148,106.329,76.065,11.033,1276.230,195873.060,162.450,,production,OP
2013-12-18,15/9-F-11,24.000,245.549,106.353,75.739,11.338,1311.500,202707.980,173.500,,production,OP
2013-12-19,15/9-F-11,24.000,245.617,106.364,75.788,11.325,1306.850,201799.680,173.340,,production,OP
2013-12-20,15/9-F-11,18.833,250.188,106.149,77.569,9.171,916.690,134201.980,145.170,,production,OP
2013-12-21,15/9-F-11,24.000,249.174,106.103,76.898,10.524,1149.700,180446.800,161.790,,production,OP
2013-12-22,15/9-F-11,24.000,245.906,106.327,75.781,11.133,1268.290,196322.300,168.180,,production,OP
2013-12-23,15/9-F-11,24.000,245.647,106.367,75.726,11.295,1300.330,201283.000,174.780,,production,OP
2013-12-24,15/9-F-11,24.000,245.108,106.388,75.421,11.431,1332.520,206204.700,183.600,,production,OP
2013-12-25,15/9-F-11,24.000,244.722,106.410,75.269,11.233,1321.870,204302.540,172.210,,production,OP
2013-12-26,15/9-F-11,21.142,246.155,106.418,75.869,10.745,1133.690,177658.570,150.030,,production,OP
2013-12-27,15/9-F-11,15.692,253.549,105.689,78.476,8.867,648.240,106033.850,100.030,,production,OP
2013-12-28,15/9-F-11,24.000,245.723,106.203,75.402,11.073,1219.260,190268.650,165.290,,production,OP
2013-12-29,15/9-F-11,24.000,246.104,106.305,75.856,11.060,1240.640,192029.010,166.720,,production,OP
2013-12-30,15/9-F-11,24.000,246.091,106.345,75.945,11.186,1269.540,196787.470,170.270,,production,OP
2013-12-31,15/9-F-11,21.583,250.787,106.225,78.674,9.557,973.430,155057.490,129.970,,production,OP
2014-01-01,15/9-F-11,24.000,249.531,106.208,77.162,10.694,1199.060,187807.440,166.350,,production,OP
2014-01-02,15/9-F-11,24.000,245.622,106.433,75.786,11.380,1327.310,205602.960,180.730,,production,OP
2014-01-03,15/9-F-11,24.000,245.718,106.448,75.869,11.359,1296.680,202058.640,179.900,,production,OP
2014-01-04,15/9-F-11,14.475,246.705,106.456,76.156,8.460,753.220,117116.870,93.660,,production,OP
2014-01-05,15/9-F-11,6.358,258.601,105.428,79.978,3.447,287.700,46247.900,62.190,,production,OP
2014-01-06,15/9-F-11,24.000,248.378,104.798,77.665,10.515,1109.930,172803.210,113.830,,production,OP
2014-01-07,15/9-F-11,24.000,245.804,105.870,76.001,10.925,1202.730,188012.310,111.630,,production,OP
2014-01-08,15/9-F-11,24.000,245.900,106.314,75.720,10.654,1218.190,188014.960,111.770,,production,OP
2014-01-09,15/9-F-11,24.000,245.127,106.359,75.335,11.026,1241.320,192257.350,114.970,,production,OP
2014-01-10,15/9-F-11,24.000,244.820,106.378,75.149,11.065,1253.360,193245.490,115.770,,production,OP
2014-01-11,15/9-F-11,24.000,244.248,106.394,74.792,11.191,1279.020,197035.200,116.630,,production,OP
2014-01-12,15/9-F-11,24.000,244.305,106.404,74.827,11.204,1276.710,197394.260,114.010,,production,OP
2014-01-13,15/9-F-11,24.000,243.505,106.427,74.420,11.207,1289.270,200095.410,117.720,,production,OP
2014-01-14,15/9-F-11,24.000,243.903,106.429,74.617,11.433,1311.790,203139.110,126.590,,production,OP
2014-01-15,15/9-F-11,24.000,243.994,106.436,74.680,11.431,1274.050,198322.470,176.580,,production,OP
2014-01-16,15/9-F-11,24.000,244.154,106.439,74.753,11.214,1250.060,186576.950,163.830,,production,OP
2014-01-17,15/9-F-11,24.000,243.932,106.452,74.610,11.282,1297.070,192575.990,171.490,,production,OP
2014-01-18,15/9-F-11,24.000,244.173,106.457,74.784,11.531,1282.740,193991.230,195.780,,production,OP
2014-01-19,15/9-F-11,24.000,244.437,106.458,74.946,11.539,1231.070,180443.660,169.320,,production,OP
2014-01-20,15/9-F-11,24.000,244.508,106.465,75.022,11.373,1236.350,176925.680,169.260,,production,OP
2014-01-21,15/9-F-11,24.000,244.996,106.469,75.308,11.586,1245.460,177097.850,195.540,,production,OP
2014-01-22,15/9-F-11,24.000,245.358,106.473,75.521,11.554,1296.270,181397.930,186.830,,production,OP
2014-01-23,15/9-F-11,24.000,245.716,106.476,75.723,11.551,1352.450,191156.600,187.170,,production,OP
2014-01-24,15/9-F-11,24.000,245.987,106.481,75.902,11.580,1296.830,186635.550,205.200,,production,OP
2014-01-25,15/9-F-11,16.917,247.297,106.313,76.213,8.458,653.960,96531.970,91.410,,production,OP
2014-01-26,15/9-F-11,24.000,242.312,106.124,72.539,11.522,1138.270,162834.950,193.200,,production,OP
2014-01-27,15/9-F-11,24.000,244.173,106.273,74.173,11.494,1128.830,155786.060,176.910,,production,OP
2014-01-28,15/9-F-11,24.000,243.344,106.352,73.837,11.462,1185.930,171404.050,182.520,,production,OP
2014-01-29,15/9-F-11,8.308,244.985,106.381,73.038,5.264,473.890,69703.720,36.440,,production,OP
2014-01-31,15/9-F-11,22.025,254.659,105.781,78.668,10.084,1162.850,181137.450,116.260,,production,OP
2014-02-01,15/9-F-11,24.000,246.529,106.213,75.352,11.371,1182.420,180140.660,131.170,,production,OP
2014-02-02,15/9-F-11,24.000,240.619,106.409,72.316,11.860,1324.830,197601.750,144.470,,production,OP
2014-02-03,15/9-F-11,24.000,240.032,106.445,72.051,11.960,1353.040,200663.200,144.480,,production,OP
2014-02-04,15/9-F-11,24.000,239.802,106.467,71.991,12.030,1362.320,202159.950,146.190,,production,OP
2014-02-05,15/9-F-11,24.000,239.899,106.474,72.050,11.980,1355.110,200751.350,143.900,,production,OP
2014-02-06,15/9-F-11,8.000,241.353,106.482,71.208,4.671,336.750,51566.330,26.610,,production,OP
2014-02-08,15/9-F-11,6.500,257.741,105.277,79.524,2.800,140.990,20655.720,8.650,,production,OP
2014-02-09,15/9-F-11,24.000,244.724,106.095,73.353,11.302,1165.830,174800.700,120.070,,production,OP
2014-02-10,15/9-F-11,4.000,241.723,106.289,69.918,3.560,117.820,18892.970,14.220,,production,OP
2014-02-11,15/9-F-11,0.000,310.831,103.878,0.298,0.911,0.000,0.000,0.000,,production,OP
2014-02-12,15/9-F-11,23.000,252.666,105.599,75.773,9.458,953.580,145413.080,103.120,,production,OP
2014-02-13,15/9-F-11,24.000,242.341,106.189,72.754,11.129,1196.820,181329.970,119.540,,production,OP
2014-02-14,15/9-F-11,24.000,241.097,106.280,72.354,11.210,1237.040,186974.010,123.730,,production,OP
2014-02-15,15/9-F-11,24.000,241.253,106.287,72.468,11.195,1219.550,183386.230,123.200,,production,OP
2014-02-16,15/9-F-11,24.000,241.806,106.292,72.832,11.197,1237.450,186219.160,123.510,,production,OP
2014-02-17,15/9-F-11,24.000,241.426,106.303,72.630,11.127,1234.860,188474.240,122.520,,production,OP
2014-02-18,15/9-F-11,17.167,253.300,105.937,78.623,7.036,649.740,102858.090,65.880,,production,OP
2014-02-19,15/9-F-11,24.000,247.439,105.926,74.606,10.149,1081.910,164366.450,111.460,,production,OP
2014-02-20,15/9-F-11,24.000,240.917,106.264,72.167,11.040,1230.320,186274.430,119.330,,production,OP
2014-02-21,15/9-F-11,24.000,240.310,106.314,71.960,11.060,1248.170,189304.400,122.610,,production,OP
2014-02-22,15/9-F-11,24.000,240.889,106.323,72.335,10.922,1241.050,187046.910,122.940,,production,OP
2014-02-23,15/9-F-11,24.000,240.389,106.342,72.121,11.062,1243.910,189235.110,123.190,,production,OP
2014-02-24,15/9-F-11,24.000,240.281,106.346,72.058,10.826,1210.720,182604.220,113.200,,production,OP
2014-02-25,15/9-F-11,24.000,238.187,105.507,71.812,11.088,1223.990,185140.430,116.950,,production,OP
2014-02-26,15/9-F-11,24.000,239.720,106.350,71.705,11.094,1223.720,184384.470,117.970,,production,OP
2014-02-27,15/9-F-11,24.000,239.978,106.347,71.855,11.078,1209.750,183100.060,117.060,,production,OP
2014-02-28,15/9-F-11,24.000,240.113,106.340,71.883,11.012,1208.280,181938.790,115.400,,production,OP
2014-03-01,15/9-F-11,24.000,239.906,106.347,71.796,11.065,1188.830,179622.400,117.090,,production,OP
2014-03-02,15/9-F-11,24.000,239.982,106.350,71.846,11.116,1200.670,183491.630,118.500,,production,OP
2014-03-03,15/9-F-11,24.000,240.123,106.350,71.929,10.824,1199.470,181945.850,114.530,,production,OP
2014-03-04,15/9-F-11,24.000,240.060,106.352,71.888,11.056,1194.840,181724.800,120.910,,production,OP
2014-03-05,15/9-F-11,24.000,240.330,106.346,72.027,10.903,1178.120,178348.750,111.440,,production,OP
2014-03-06,15/9-F-11,24.000,240.161,106.347,71.919,10.935,1189.710,178695.380,111.850,,production,OP
2014-03-07,15/9-F-11,24.000,238.524,106.372,70.985,11.231,1216.720,185392.170,118.580,,production,OP
2014-03-08,15/9-F-11,24.000,235.253,106.441,69.253,11.769,1332.150,199339.840,130.640,,production,OP
2014-03-09,15/9-F-11,24.000,235.307,106.440,69.266,11.621,1306.230,196022.480,127.470,,production,OP
2014-03-10,15/9-F-11,24.000,234.725,106.450,68.893,11.752,1326.010,199620.100,131.830,,production,OP
2014-03-11,15/9-F-11,24.000,234.835,106.449,68.972,11.820,1329.450,199879.460,133.440,,production,OP
2014-03-12,15/9-F-11,24.000,235.061,106.446,69.102,11.768,1309.270,196309.220,131.140,,production,OP
2014-03-13,15/9-F-11,24.000,234.922,106.450,68.958,11.721,1319.730,198367.530,150.170,,production,OP
2014-03-14,15/9-F-11,24.000,234.743,106.458,68.891,11.791,1310.190,197942.050,136.270,,production,OP
2014-03-15,15/9-F-11,24.000,234.709,106.460,68.847,11.849,1324.860,198229.720,139.790,,production,OP
2014-03-16,15/9-F-11,24.000,234.749,106.458,68.846,11.827,1307.780,197590.500,141.930,,production,OP
2014-03-17,15/9-F-11,24.000,234.768,106.457,68.849,11.802,1309.600,196492.900,141.500,,production,OP
2014-03-18,15/9-F-11,24.000,235.326,106.446,69.153,11.706,1272.580,193558.610,136.550,,production,OP
