DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_WHP_P,AVG_CHOKE_SIZE_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2007-10-05,15/9-F-4,,,,,,,,,,injection,WI
2007-10-06,15/9-F-4,,,,,,,,,,injection,WI
2007-10-07,15/9-F-4,,,,,,,,,,injection,WI
2007-10-08,15/9-F-4,,,,,,,,,,injection,WI
2007-10-09,15/9-F-4,,,,,,,,,,injection,WI
2007-10-10,15/9-F-4,,,,,,,,,,injection,WI
2007-10-11,15/9-F-4,,,,,,,,,,injection,WI
2007-10-12,15/9-F-4,,,,,,,,,,injection,WI
2007-10-13,15/9-F-4,,,,,,,,,,injection,WI
2007-10-14,15/9-F-4,,,,,,,,,,injection,WI
2007-10-15,15/9-F-4,,,,,,,,,,injection,WI
2007-10-16,15/9-F-4,,,,,,,,,,injection,WI
2007-10-17,15/9-F-4,,,,,,,,,,injection,WI
2007-10-18,15/9-F-4,,,,,,,,,,injection,WI
2007-10-19,15/9-F-4,,,,,,,,,,injection,WI
2007-10-20,15/9-F-4,,,,,,,,,,injection,WI
2007-10-21,15/9-F-4,,,,,,,,,,injection,WI
2007-10-22,15/9-F-4,,,,,,,,,,injection,WI
2007-10-23,15/9-F-4,,,,,,,,,,injection,WI
2007-10-24,15/9-F-4,,,,,,,,,,injection,WI
2007-10-25,15/9-F-4,,,,,,,,,,injection,WI
2007-10-26,15/9-F-4,,,,,,,,,,injection,WI
2007-10-27,15/9-F-4,,,,,,,,,,injection,WI
2007-10-28,15/9-F-4,,,,,,,,,,injection,WI
2007-10-29,15/9-F-4,,,,,,,,,,injection,WI
2007-10-30,15/9-F-4,,,,,,,,,,injection,WI
2007-10-31,15/9-F-4,,,,,,,,,,injection,WI
2007-11-01,15/9-F-4,,,,,,,,,,injection,WI
2007-11-02,15/9-F-4,,,,,,,,,,injection,WI
2007-11-03,15/9-F-4,,,,,,,,,,injection,WI
2007-11-04,15/9-F-4,,,,,,,,,,injection,WI
2007-11-05,15/9-F-4,,,,,,,,,,injection,WI
2007-11-06,15/9-F-4,,,,,,,,,,injection,WI
2007-11-07,15/9-F-4,,,,,,,,,,injection,WI
2007-11-08,15/9-F-4,,,,,,,,,,injection,WI
2007-11-09,15/9-F-4,,,,,,,,,,injection,WI
2007-11-10,15/9-F-4,,,,,,,,,,injection,WI
2007-11-11,15/9-F-4,,,,,,,,,,injection,WI
2007-11-12,15/9-F-4,,,,,,,,,,injection,WI
2007-11-13,15/9-F-4,,,,,,,,,,injection,WI
2007-11-14,15/9-F-4,,,,,,,,,,injection,WI
2007-11-15,15/9-F-4,,,,,,,,,,injection,WI
2007-11-16,15/9-F-4,,,,,,,,,,injection,WI
2007-11-17,15/9-F-4,,,,,,,,,,injection,WI
2007-11-18,15/9-F-4,,,,,,,,,,injection,WI
2007-11-19,15/9-F-4,,,,,,,,,,injection,WI
2007-11-20,15/9-F-4,,,,,,,,,,injection,WI
2007-11-21,15/9-F-4,,,,,,,,,,injection,WI
2007-11-22,15/9-F-4,,,,,,,,,,injection,WI
2007-11-23,15/9-F-4,,,,,,,,,,injection,WI
2007-11-24,15/9-F-4,,,,,,,,,,injection,WI
2007-11-25,15/9-F-4,,,,,,,,,,injection,WI
2007-11-26,15/9-F-4,,,,,,,,,,injection,WI
2007-11-27,15/9-F-4,,,,,,,,,,injection,WI
2007-11-28,15/9-F-4,,,,,,,,,,injection,WI
2007-11-29,15/9-F-4,,,,,,,,,,injection,WI
2007-11-30,15/9-F-4,,,,,,,,,,injection,WI
2007-12-01,15/9-F-4,,,,,,,,,,injection,WI
2007-12-02,15/9-F-4,,,,,,,,,,injection,WI
2007-12-03,15/9-F-4,,,,,,,,,,injection,WI
2007-12-04,15/9-F-4,,,,,,,,,,injection,WI
2007-12-05,15/9-F-4,,,,,,,,,,injection,WI
2007-12-06,15/9-F-4,,,,,,,,,,injection,WI
2007-12-07,15/9-F-4,,,,,,,,,,injection,WI
2007-12-08,15/9-F-4,,,,,,,,,,injection,WI
2007-12-09,15/9-F-4,,,,,,,,,,injection,WI
2007-12-10,15/9-F-4,,,,,,,,,,injection,WI
2007-12-11,15/9-F-4,,,,,,,,,,injection,WI
2007-12-12,15/9-F-4,,,,,,,,,,injection,WI
2007-12-13,15/9-F-4,,,,,,,,,,injection,WI
2007-12-14,15/9-F-4,,,,,,,,,,injection,WI
2007-12-15,15/9-F-4,,,,,,,,,,injection,WI
2007-12-16,15/9-F-4,,,,,,,,,,injection,WI
2007-12-17,15/9-F-4,,,,,,,,,,injection,WI
2007-12-18,15/9-F-4,,,,,,,,,,injection,WI
2007-12-19,15/9-F-4,,,,,,,,,,injection,WI
2007-12-20,15/9-F-4,,,,,,,,,,injection,WI
2007-12-21,15/9-F-4,,,,,,,,,,injection,WI
2007-12-22,15/9-F-4,,,,,,,,,,injection,WI
2007-12-23,15/9-F-4,,,,,,,,,,injection,WI
2007-12-24,15/9-F-4,,,,,,,,,,injection,WI
2007-12-25,15/9-F-4,,,,,,,,,,injection,WI
2007-12-26,15/9-F-4,,,,,,,,,,injection,WI
2007-12-27,15/9-F-4,,,,,,,,,,injection,WI
2007-12-28,15/9-F-4,,,,,,,,,,injection,WI
2007-12-29,15/9-F-4,,,,,,,,,,injection,WI
2007-12-30,15/9-F-4,,,,,,,,,,injection,WI
2007-12-31,15/9-F-4,,,,,,,,,,injection,WI
2008-01-01,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-02,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-03,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-04,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-05,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-06,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-07,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-08,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-09,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-10,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-11,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-12,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-13,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-14,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-15,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-16,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-17,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-18,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-19,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-20,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-21,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-22,15/9-F-4,,,,,,,,,,injection,WI
2008-01-23,15/9-F-4,,,,,,,,,,injection,WI
2008-01-24,15/9-F-4,,,,,,,,,,injection,WI
2008-01-25,15/9-F-4,,,,,,,,,,injection,WI
2008-01-26,15/9-F-4,,,,,,,,,,injection,WI
2008-01-27,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-01-28,15/9-F-4,,,,,,,,,,injection,WI
2008-01-29,15/9-F-4,,,,,,,,,,injection,WI
2008-01-30,15/9-F-4,,,,,,,,,,injection,WI
2008-01-31,15/9-F-4,,,,,,,,,,injection,WI
2008-02-01,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-02,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-03,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-04,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-05,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-06,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-07,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-08,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-09,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-10,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-11,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-12,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-13,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-14,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-15,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-16,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-17,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-18,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-19,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-20,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-21,15/9-F-4,,,,,,,,,,injection,WI
2008-02-22,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-23,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-24,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-25,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-26,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-27,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-28,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-02-29,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-01,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-02,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-03,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-04,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-05,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-06,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-07,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-08,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-09,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-10,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-11,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-12,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-13,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-14,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-15,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-16,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-17,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-18,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-19,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-20,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-21,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-22,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-23,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-24,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-25,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-26,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-27,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-28,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-29,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-30,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-03-31,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-01,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-02,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-03,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-04,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-05,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-06,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-07,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-08,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-09,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-10,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-11,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-12,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-13,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-14,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-15,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-16,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-17,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-18,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-19,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-20,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-21,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-22,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-23,15/9-F-4,10.000,,,,,,,,166.077,injection,WI
2008-04-24,15/9-F-4,24.000,,,,,,,,3565.065,injection,WI
2008-04-25,15/9-F-4,24.000,,,,,,,,6916.923,injection,WI
2008-04-26,15/9-F-4,18.650,,,,,,,,6617.816,injection,WI
2008-04-27,15/9-F-4,15.958,,,,,,,,4507.000,injection,WI
2008-04-28,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-04-29,15/9-F-4,5.000,,,,,,,,1450.000,injection,WI
2008-04-30,15/9-F-4,21.042,,,,,,,,6529.806,injection,WI
2008-05-01,15/9-F-4,24.000,,,,,,,,6999.034,injection,WI
2008-05-02,15/9-F-4,23.230,,,,,,,,6760.543,injection,WI
2008-05-03,15/9-F-4,23.833,,,,,,,,7389.424,injection,WI
2008-05-04,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-05,15/9-F-4,22.750,,,,,,,,6491.987,injection,WI
2008-05-06,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-07,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-08,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-09,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-10,15/9-F-4,24.000,,,,,,,,7007.952,injection,WI
2008-05-11,15/9-F-4,24.000,,,,,,,,7007.758,injection,WI
2008-05-12,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-13,15/9-F-4,24.000,,,,,,,,7008.000,injection,WI
2008-05-14,15/9-F-4,24.000,,,,,,,,7004.709,injection,WI
2008-05-15,15/9-F-4,24.000,,,,,,,,7800.000,injection,WI
2008-05-16,15/9-F-4,24.000,,,,,,,,7900.000,injection,WI
2008-05-17,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-18,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-19,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-20,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-21,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-05-22,15/9-F-4,24.000,,,,,,,,7570.000,injection,WI
2008-05-23,15/9-F-4,24.000,,,,,,,,6858.000,injection,WI
2008-05-24,15/9-F-4,24.000,,,,,,,,6954.000,injection,WI
2008-05-25,15/9-F-4,24.000,,,,,,,,7710.000,injection,WI
2008-05-26,15/9-F-4,24.000,,,,,,,,7924.000,injection,WI
2008-05-27,15/9-F-4,24.000,,,,,,,,7780.000,injection,WI
2008-05-28,15/9-F-4,24.000,,,,,,,,7780.000,injection,WI
2008-05-29,15/9-F-4,24.000,,,,,,,,7892.200,injection,WI
2008-05-30,15/9-F-4,20.192,,,,,,,,6459.500,injection,WI
2008-05-31,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-06-01,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-06-02,15/9-F-4,16.000,,,,,,,,5000.000,injection,WI
2008-06-03,15/9-F-4,14.150,,,,,,,,4280.000,injection,WI
2008-06-04,15/9-F-4,24.000,,,,,,,,7825.000,injection,WI
2008-06-05,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-06-06,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-06-07,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-06-08,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-06-09,15/9-F-4,24.000,,,,,,,,8000.000,injection,WI
2008-06-10,15/9-F-4,19.000,,,,,,,,6185.000,injection,WI
2008-06-11,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-06-12,15/9-F-4,6.500,,,,,,,,2013.000,injection,WI
2008-06-13,15/9-F-4,24.000,,,,,,,,8250.000,injection,WI
2008-06-14,15/9-F-4,19.500,,,,,,,,6593.902,injection,WI
2008-06-15,15/9-F-4,24.000,,,,,,,,9000.000,injection,WI
2008-06-16,15/9-F-4,24.000,,,,,,,,8965.132,injection,WI
2008-06-17,15/9-F-4,24.000,,,,,,,,8976.113,injection,WI
2008-06-18,15/9-F-4,24.000,,,,,,,,8976.874,injection,WI
2008-06-19,15/9-F-4,24.000,,,,,,,,8989.000,injection,WI
2008-06-20,15/9-F-4,21.167,,,,,,,,7477.072,injection,WI
2008-06-21,15/9-F-4,24.000,,,,,,,,8928.000,injection,WI
2008-06-22,15/9-F-4,24.000,,,,,,,,8981.000,injection,WI
2008-06-23,15/9-F-4,24.000,,,,,,,,9014.000,injection,WI
2008-06-24,15/9-F-4,24.000,,,,,,,,9009.000,injection,WI
2008-06-25,15/9-F-4,21.667,,,,,,,,8432.732,injection,WI
2008-06-26,15/9-F-4,18.500,,,,,,,,6216.000,injection,WI
2008-06-27,15/9-F-4,24.000,,,,,,,,8910.594,injection,WI
2008-06-28,15/9-F-4,7.833,,,,,,,,2520.000,injection,WI
2008-06-29,15/9-F-4,22.500,,,,,,,,8250.114,injection,WI
2008-06-30,15/9-F-4,24.000,,,,,,,,9011.119,injection,WI
2008-07-01,15/9-F-4,20.667,,,,,,,,7488.000,injection,WI
2008-07-02,15/9-F-4,24.000,,,,,,,,9129.000,injection,WI
2008-07-03,15/9-F-4,24.000,,,,,,,,8523.454,injection,WI
2008-07-04,15/9-F-4,24.000,,,,,,,,8101.799,injection,WI
2008-07-05,15/9-F-4,24.000,,,,,,,,9168.000,injection,WI
2008-07-06,15/9-F-4,24.000,,,,,,,,8830.000,injection,WI
2008-07-07,15/9-F-4,24.000,,,,,,,,9259.000,injection,WI
2008-07-08,15/9-F-4,24.000,,,,,,,,9259.300,injection,WI
2008-07-09,15/9-F-4,24.000,,,,,,,,9250.000,injection,WI
2008-07-10,15/9-F-4,9.750,,,,,,,,3575.000,injection,WI
2008-07-11,15/9-F-4,4.333,,,,,,,,1096.000,injection,WI
2008-07-12,15/9-F-4,1.583,,,,,,,,295.000,injection,WI
2008-07-13,15/9-F-4,0.000,,,,,,,,0.000,injection,WI
2008-07-14,15/9-F-4,0.000,,,,,,,,0.000,injection,WI
2008-07-15,15/9-F-4,9.975,,,,,,,,2275.000,injection,WI
2008-07-16,15/9-F-4,24.000,,,,,,,,9000.000,injection,WI
2008-07-17,15/9-F-4,24.000,,,,,,,,9065.000,injection,WI
2008-07-18,15/9-F-4,24.000,,,,,,,,9047.000,injection,WI
2008-07-19,15/9-F-4,24.000,,,,,,,,9180.000,injection,WI
2008-07-20,15/9-F-4,24.000,,,,,,,,9047.996,injection,WI
2008-07-21,15/9-F-4,24.000,,,,,,,,9155.000,injection,WI
2008-07-22,15/9-F-4,24.000,,,,,,,,9135.391,injection,WI
2008-07-23,15/9-F-4,22.500,,,,,,,,8498.000,injection,WI
2008-07-24,15/9-F-4,24.000,,,,,,,,9203.956,injection,WI
2008-07-25,15/9-F-4,24.000,,,,,,,,9176.600,injection,WI
2008-07-26,15/9-F-4,24.000,,,,,,,,9055.948,injection,WI
2008-07-27,15/9-F-4,24.000,,,,,,,,9254.862,injection,WI
2008-07-28,15/9-F-4,24.000,,,,,,,,9274.250,injection,WI
2008-07-29,15/9-F-4,24.000,,,,,,,,9274.107,injection,WI
2008-07-30,15/9-F-4,24.000,,,,,,,,9247.000,injection,WI
2008-07-31,15/9-F-4,24.000,,,,,,,,9165.000,injection,WI
2008-08-01,15/9-F-4,24.000,,,,,,,,9175.000,injection,WI
2008-08-02,15/9-F-4,24.000,,,,,,,,9175.000,injection,WI
2008-08-03,15/9-F-4,24.000,,,,,,,,9222.000,injection,WI
2008-08-04,15/9-F-4,24.000,,,,,,,,9226.000,injection,WI
2008-08-05,15/9-F-4,24.000,,,,,,,,7773.000,injection,WI
2008-08-06,15/9-F-4,7.692,,,,,,,,2788.000,injection,WI
2008-08-07,15/9-F-4,0.000,,,,,,,,0.088,injection,WI
2008-08-08,15/9-F-4,18.000,,,,,,,,1390.000,injection,WI
2008-08-09,15/9-F-4,24.000,,,,,,,,9086.460,injection,WI
2008-08-10,15/9-F-4,24.000,,,,,,,,9308.682,injection,WI
2008-08-11,15/9-F-4,23.800,,,,,,,,8891.864,injection,WI
2008-08-12,15/9-F-4,24.000,,,,,,,,9009.000,injection,WI
2008-08-13,15/9-F-4,24.000,,,,,,,,9010.529,injection,WI
2008-08-14,15/9-F-4,24.000,,,,,,,,9010.205,injection,WI
2008-08-15,15/9-F-4,24.000,,,,,,,,9040.964,injection,WI
2008-08-16,15/9-F-4,24.000,,,,,,,,9043.687,injection,WI
2008-08-17,15/9-F-4,24.000,,,,,,,,6834.277,injection,WI
2008-08-18,15/9-F-4,24.000,,,,,,,,8943.285,injection,WI
2008-08-19,15/9-F-4,24.000,,,,,,,,9051.583,injection,WI
2008-08-20,15/9-F-4,24.000,,,,,,,,9085.493,injection,WI
2008-08-21,15/9-F-4,24.000,,,,,,,,7070.000,injection,WI
2008-08-22,15/9-F-4,24.000,,,,,,,,9170.000,injection,WI
2008-08-23,15/9-F-4,24.000,,,,,,,,8954.000,injection,WI
2008-08-24,15/9-F-4,24.000,,,,,,,,9316.000,injection,WI
2008-08-25,15/9-F-4,24.000,,,,,,,,9197.000,injection,WI
2008-08-26,15/9-F-4,23.000,,,,,,,,7481.385,injection,WI
2008-08-27,15/9-F-4,4.000,,,,,,,,184.359,injection,WI
2008-08-28,15/9-F-4,18.208,,,,,,,,1591.834,injection,WI
2008-08-29,15/9-F-4,16.542,,,,,,,,1048.289,injection,WI
2008-08-30,15/9-F-4,24.000,,,,,,,,2374.886,injection,WI
2008-08-31,15/9-F-4,23.833,,,,,,,,2460.393,injection,WI
2008-09-01,15/9-F-4,24.000,,,,,,,,2780.504,injection,WI
2008-09-02,15/9-F-4,21.919,,,,,,,,2596.000,injection,WI
2008-09-03,15/9-F-4,24.000,,,,,,,,2834.863,injection,WI
2008-09-04,15/9-F-4,24.000,,,,,,,,2872.697,injection,WI
2008-09-05,15/9-F-4,24.000,,,,,,,,3112.621,injection,WI
2008-09-06,15/9-F-4,21.042,,,,,,,,3184.266,injection,WI
2008-09-07,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-09-08,15/9-F-4,23.125,,,,,,,,1930.433,injection,WI
2008-09-09,15/9-F-4,21.140,,,,,,,,2489.973,injection,WI
2008-09-10,15/9-F-4,24.000,,,,,,,,3001.129,injection,WI
2008-09-11,15/9-F-4,24.000,,,,,,,,2987.370,injection,WI
2008-09-12,15/9-F-4,24.000,,,,,,,,2920.786,injection,WI
2008-09-13,15/9-F-4,24.000,,,,,,,,3016.925,injection,WI
2008-09-14,15/9-F-4,24.000,,,,,,,,3521.000,injection,WI
2008-09-15,15/9-F-4,16.212,,,,,,,,2279.000,injection,WI
2008-09-16,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-09-17,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-09-18,15/9-F-4,0.000,,,,,,,,,injection,WI
2008-09-19,15/9-F-4,10.958,,,,,,,,134.000,injection,WI
2008-09-20,15/9-F-4,24.000,,,,,,,,2736.501,injection,WI
2008-09-21,15/9-F-4,4.333,,,,,,,,697.000,injection,WI
2008-09-22,15/9-F-4,18.375,,,,,,,,6153.000,injection,WI
2008-09-23,15/9-F-4,23.458,,,,,,,,4141.395,injection,WI
2008-09-24,15/9-F-4,22.083,,,,,,,,2871.661,injection,WI
2008-09-25,15/9-F-4,22.167,,,,,,,,3639.787,injection,WI
2008-09-26,15/9-F-4,24.000,,,,,,,,8345.633,injection,WI
2008-09-27,15/9-F-4,17.333,,,,,,,,7498.943,injection,WI
2008-09-28,15/9-F-4,24.000,,,,,,,,7735.516,injection,WI
2008-09-29,15/9-F-4,24.000,,,,,,,,7615.175,injection,WI
2008-09-30,15/9-F-4,24.000,,,,,,,,7487.124,injection,WI
2008-10-01,15/9-F-4,24.000,,,,,,,,7918.531,injection,WI
2008-10-02,15/9-F-4,23.750,,,,,,,,7373.792,injection,WI
2008-10-03,15/9-F-4,24.000,,,,,,,,8292.916,injection,WI
2008-10-04,15/9-F-4,14.000,,,,,,,,4307.000,injection,WI
2008-10-05,15/9-F-4,24.000,,,,,,,,8479.707,injection,WI
2008-10-06,15/9-F-4,19.000,,,,,,,,6364.000,injection,WI
2008-10-07,15/9-F-4,24.000,,,,,,,,8030.599,injection,WI
2008-10-08,15/9-F-4,24.000,,,,,,,,9013.506,injection,WI
2008-10-09,15/9-F-4,23.167,,,,,,,,7723.140,injection,WI
2008-10-10,15/9-F-4,23.083,,,,,,,,7672.531,injection,WI
