DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_WHP_P,AVG_CHOKE_SIZE_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2008-04-25,15/9-F-12,24.000,260.523,105.781,91.778,31.499,2727.650,480456.700,4.220,,production,OP
2008-04-26,15/9-F-12,24.000,261.141,105.794,92.240,31.412,2747.010,481822.530,3.810,,production,OP
2008-04-27,15/9-F-12,15.958,260.417,105.816,90.712,31.490,1985.590,350826.250,2.760,,production,OP
2008-04-29,15/9-F-12,5.246,263.690,105.502,89.005,25.843,546.580,90823.830,4.760,,production,OP
2008-04-30,15/9-F-12,24.000,261.282,105.780,90.862,32.544,3011.830,459764.680,14.000,,production,OP
2008-05-01,15/9-F-12,24.000,260.789,105.839,90.670,33.434,3167.590,471209.850,3.440,,production,OP
2008-05-02,15/9-F-12,24.000,261.179,105.853,90.772,33.390,3163.920,486368.030,4.430,,production,OP
2008-05-03,15/9-F-12,24.000,261.609,105.863,91.060,33.374,3173.190,474305.400,4.440,,production,OP
2008-05-04,15/9-F-12,24.000,262.088,105.873,91.371,33.375,3188.850,493120.000,4.440,,production,OP
2008-05-05,15/9-F-12,24.000,262.653,105.882,91.716,33.309,3186.960,491322.970,4.420,,production,OP
2008-05-06,15/9-F-12,24.000,263.043,105.887,91.807,33.221,3176.890,489872.380,4.420,,production,OP
2008-05-07,15/9-F-12,24.000,263.488,105.893,92.103,33.111,3171.320,489343.070,4.290,,production,OP
2008-05-08,15/9-F-12,24.000,263.919,105.902,92.397,33.058,3170.850,488607.460,4.760,,production,OP
2008-05-09,15/9-F-12,24.000,264.351,105.908,92.779,33.024,3188.020,489393.880,0.010,,production,OP
2008-05-10,15/9-F-12,24.000,264.227,105.918,91.579,34.096,3415.680,524276.140,6.390,,production,OP
2008-05-11,15/9-F-12,24.000,264.088,105.919,89.612,35.629,3701.510,567340.440,7.220,,production,OP
2008-05-12,15/9-F-12,24.000,264.088,105.919,87.644,36.160,4002.280,612762.210,7.620,,production,OP
2008-05-13,15/9-F-12,24.000,264.088,105.919,85.868,37.294,4253.120,648380.880,8.220,,production,OP
2008-05-14,15/9-F-12,24.000,264.088,105.919,85.746,38.211,4279.910,651572.530,8.290,,production,OP
2008-05-15,15/9-F-12,24.000,264.088,105.919,84.427,39.271,4439.620,671084.550,8.590,,production,OP
2008-05-16,15/9-F-12,24.000,264.088,105.919,83.448,40.148,4582.900,696343.430,8.860,,production,OP
2008-05-17,15/9-F-12,24.000,264.088,105.919,82.829,40.728,4677.420,709992.170,9.040,,production,OP
2008-05-18,15/9-F-12,24.000,264.088,105.919,82.840,40.749,4688.630,711699.890,9.070,,production,OP
2008-05-19,15/9-F-12,24.000,264.088,105.919,82.928,40.755,4687.740,714081.050,9.060,,production,OP
2008-05-20,15/9-F-12,24.000,297.646,72.715,81.264,42.159,4885.560,741919.560,9.450,,production,OP
2008-05-21,15/9-F-12,24.000,257.200,39.554,80.171,43.101,5013.120,759588.910,9.690,,production,OP
2008-05-22,15/9-F-12,24.000,258.146,106.082,80.220,43.122,5017.550,760577.090,7.700,,production,OP
2008-05-23,15/9-F-12,24.000,258.333,106.145,80.202,43.092,5019.230,760297.250,19.710,,production,OP
2008-05-24,15/9-F-12,24.000,258.339,106.150,80.173,43.195,5034.280,762332.850,8019.720,,production,OP
2008-05-25,15/9-F-12,24.000,258.310,106.156,80.017,43.340,5045.720,764673.620,8019.740,,production,OP
2008-05-26,15/9-F-12,24.000,258.316,106.161,79.961,43.387,5053.010,766791.370,19.770,,production,OP
2008-05-27,15/9-F-12,24.000,257.975,106.229,79.970,43.462,5065.870,767889.190,29.800,,production,OP
2008-05-28,15/9-F-12,24.000,258.424,106.172,80.160,43.486,5072.270,767413.360,10.010,,production,OP
2008-05-29,15/9-F-12,24.000,258.457,106.176,80.200,43.561,5086.330,770161.990,10.040,,production,OP
2008-05-30,15/9-F-12,20.192,260.646,106.158,83.323,40.123,3869.220,589150.000,7.480,,production,OP
2008-05-31,15/9-F-12,0.000,281.012,104.711,1.347,0.000,0.000,0.000,0.000,,production,OP
2008-06-01,15/9-F-12,0.500,279.419,104.823,91.390,16.828,22.940,11729.200,0.040,,production,OP
2008-06-02,15/9-F-12,13.417,259.795,106.149,81.298,42.494,4019.510,603534.040,7.770,,production,OP
2008-06-03,15/9-F-12,24.000,259.087,106.163,0.000,43.222,4999.750,755898.390,9.670,,production,OP
2008-06-04,15/9-F-12,24.000,258.464,106.168,1.030,43.422,5067.010,764495.520,9.800,,production,OP
2008-06-05,15/9-F-12,24.000,258.422,106.175,67.027,43.419,5040.470,768018.950,9.750,,production,OP
2008-06-06,15/9-F-12,24.000,258.517,106.182,80.303,43.397,5058.130,763388.730,9.780,,production,OP
2008-06-07,15/9-F-12,24.000,258.634,106.186,80.208,43.334,5057.560,761308.550,184.780,,production,OP
2008-06-08,15/9-F-12,24.000,258.650,106.192,80.153,43.390,5070.120,761089.160,9.800,,production,OP
2008-06-09,15/9-F-12,24.000,258.707,106.197,80.258,43.400,5081.360,762129.800,14.830,,production,OP
2008-06-10,15/9-F-12,24.000,258.758,106.201,80.192,43.406,5081.780,761130.490,9.830,,production,OP
2008-06-11,15/9-F-12,24.000,258.318,106.195,79.948,43.448,5087.060,760260.450,9.840,,production,OP
2008-06-12,15/9-F-12,24.000,257.210,106.179,79.400,43.461,5060.120,757005.320,9.780,,production,OP
2008-06-13,15/9-F-12,24.000,256.563,106.176,79.035,43.453,5032.290,754387.870,9.730,,production,OP
2008-06-14,15/9-F-12,22.667,259.003,106.158,81.689,38.536,4332.160,651120.470,8.280,,production,OP
2008-06-15,15/9-F-12,24.000,256.637,106.191,78.750,43.718,5087.530,763089.710,9.840,,production,OP
2008-06-16,15/9-F-12,24.000,256.865,106.200,78.834,43.747,5102.250,764342.550,10.000,,production,OP
2008-06-17,15/9-F-12,24.000,257.122,106.208,79.166,43.833,5102.840,756365.890,9.880,,production,OP
2008-06-18,15/9-F-12,24.000,257.439,106.215,79.360,43.811,5135.060,765784.340,7.170,,production,OP
2008-06-19,15/9-F-12,24.000,257.748,106.223,79.475,42.875,5140.620,766175.860,8.750,,production,OP
2008-06-20,15/9-F-12,23.500,259.650,106.208,81.984,40.892,4721.660,702550.380,9.530,,production,OP
2008-06-21,15/9-F-12,24.000,258.762,106.219,80.459,42.831,5037.620,750094.000,15.160,,production,OP
2008-06-22,15/9-F-12,24.000,258.429,106.234,79.815,42.818,5147.100,769091.420,11.350,,production,OP
2008-06-23,15/9-F-12,24.000,258.849,106.240,80.054,43.441,5114.600,765622.030,10.250,,production,OP
2008-06-24,15/9-F-12,24.000,259.124,106.246,80.106,42.547,5123.740,766123.100,11.810,,production,OP
2008-06-25,15/9-F-12,24.000,259.314,106.252,80.390,43.488,5135.480,767514.630,11.770,,production,OP
2008-06-26,15/9-F-12,15.833,259.960,106.248,81.195,42.240,4232.540,639125.350,9.760,,production,OP
2008-06-27,15/9-F-12,24.000,259.662,106.253,80.422,43.457,5126.410,762147.270,11.800,,production,OP
2008-06-28,15/9-F-12,24.000,259.611,106.258,80.495,43.493,5075.740,711222.190,11.700,,production,OP
2008-06-29,15/9-F-12,24.000,259.687,96.227,80.210,43.492,5121.120,768245.700,11.820,,production,OP
2008-06-30,15/9-F-12,24.000,245.400,80.041,85.724,39.409,4372.280,659342.570,10.100,,production,OP
2008-07-01,15/9-F-12,22.667,264.333,106.188,87.226,36.962,3980.510,599295.690,9.180,,production,OP
2008-07-02,15/9-F-12,24.000,260.340,106.262,81.132,43.204,5114.670,766478.400,0.790,,production,OP
2008-07-03,15/9-F-12,24.000,260.494,106.269,81.397,42.989,5083.670,762466.050,15.170,,production,OP
2008-07-04,15/9-F-12,24.000,260.666,106.274,81.315,42.973,5080.840,761637.180,4.510,,production,OP
2008-07-05,15/9-F-12,24.000,260.792,106.279,81.278,42.973,5086.260,761985.490,11.730,,production,OP
2008-07-06,15/9-F-12,24.000,260.885,106.284,81.353,42.985,5087.700,762728.950,15.730,,production,OP
2008-07-07,15/9-F-12,24.000,260.939,106.285,81.501,43.003,5094.920,764020.220,12.750,,production,OP
2008-07-08,15/9-F-12,24.000,261.152,106.293,81.671,42.979,5095.750,764104.540,36.050,,production,OP
2008-07-09,15/9-F-12,24.000,261.374,106.297,81.571,42.948,5094.030,762917.060,11.740,,production,OP
2008-07-10,15/9-F-12,21.350,261.490,106.298,81.684,42.961,4621.520,691133.540,10.650,,production,OP
2008-07-11,15/9-F-12,13.167,263.098,106.263,84.282,40.255,2855.540,426766.130,6.580,,production,OP
2008-07-12,15/9-F-12,6.308,274.831,106.016,100.155,32.111,686.840,151768.250,1.580,,production,OP
2008-07-13,15/9-F-12,24.000,264.305,106.198,87.266,47.858,4169.380,606053.900,9.610,,production,OP
2008-07-14,15/9-F-12,23.250,264.456,106.164,88.715,44.360,3818.800,573434.830,8.800,,production,OP
2008-07-15,15/9-F-12,24.000,260.220,106.189,83.965,48.694,4304.710,635429.850,9.920,,production,OP
2008-07-16,15/9-F-12,24.000,263.304,106.116,89.772,44.468,3526.920,521163.810,10.630,,production,OP
2008-07-17,15/9-F-12,24.000,264.580,106.091,91.623,42.880,3341.550,482331.580,7.700,,production,OP
2008-07-18,15/9-F-12,24.000,265.288,106.078,92.674,42.044,3215.850,474686.180,12.770,,production,OP
2008-07-19,15/9-F-12,24.000,265.651,106.071,93.172,41.692,3176.280,481830.980,7.320,,production,OP
2008-07-20,15/9-F-12,24.000,265.733,106.070,93.175,41.654,3186.030,466621.330,7.340,,production,OP
2008-07-21,15/9-F-12,24.000,265.757,106.070,93.227,41.659,3182.550,466633.460,7.340,,production,OP
2008-07-22,15/9-F-12,24.000,265.848,106.069,93.245,41.655,3166.640,465211.960,7.510,,production,OP
2008-07-23,15/9-F-12,24.000,265.846,106.070,93.323,41.662,3148.960,463102.570,7.330,,production,OP
2008-07-24,15/9-F-12,24.000,265.851,106.069,93.299,41.669,3148.890,471104.480,7.300,,production,OP
2008-07-25,15/9-F-12,24.000,265.911,106.070,93.466,41.697,3163.290,460618.770,7.350,,production,OP
2008-07-26,15/9-F-12,24.000,266.022,106.071,93.575,41.670,3145.110,461623.270,7.290,,production,OP
2008-07-27,15/9-F-12,24.000,266.075,106.057,93.600,41.646,3177.300,465308.050,7.310,,production,OP
2008-07-28,15/9-F-12,24.000,266.154,106.072,93.554,41.637,3143.100,460975.550,7.210,,production,OP
2008-07-29,15/9-F-12,24.000,265.133,106.087,92.066,42.956,3346.150,490196.570,11.060,,production,OP
2008-07-30,15/9-F-12,24.000,270.571,106.006,98.526,33.331,2434.330,355646.650,5.610,,production,OP
2008-07-31,15/9-F-12,24.000,271.248,105.938,97.748,31.979,2316.520,339166.490,4.160,,production,OP
2008-08-01,15/9-F-12,24.000,267.574,106.064,95.340,40.143,2976.420,436752.070,4.770,,production,OP
2008-08-02,15/9-F-12,24.000,267.471,106.068,90.503,38.324,3031.550,445348.640,4.250,,production,OP
2008-08-03,15/9-F-12,24.000,267.482,106.068,95.148,40.232,2993.480,438550.350,4.500,,production,OP
2008-08-04,15/9-F-12,24.000,267.326,105.991,94.968,40.141,3093.310,452054.820,4.640,,production,OP
2008-08-05,15/9-F-12,24.000,267.402,106.066,94.969,40.222,2998.530,437720.840,4.500,,production,OP
2008-08-06,15/9-F-12,7.525,267.928,106.062,95.316,36.887,919.750,135274.510,1.380,,production,OP
2008-08-08,15/9-F-12,6.975,274.203,105.886,101.599,28.201,808.230,110780.180,1.210,,production,OP
2008-08-09,15/9-F-12,24.000,261.384,106.110,85.512,47.510,4060.240,559249.170,6.030,,production,OP
2008-08-10,15/9-F-12,24.000,259.031,106.158,83.477,49.184,4349.220,603102.920,6.580,,production,OP
2008-08-11,15/9-F-12,24.000,258.116,106.165,82.623,49.691,4412.460,611780.880,6.610,,production,OP
2008-08-12,15/9-F-12,24.000,256.949,106.174,81.469,49.431,4418.030,616241.040,6.640,,production,OP
2008-08-13,15/9-F-12,24.000,256.478,106.172,81.250,50.242,4448.970,620813.200,8.500,,production,OP
2008-08-14,15/9-F-12,24.000,256.923,106.159,81.954,49.356,4353.590,651318.900,27.370,,production,OP
2008-08-15,15/9-F-12,24.000,254.870,106.183,79.843,51.231,4499.010,673535.880,47.970,,production,OP
2008-08-16,15/9-F-12,24.000,250.173,106.245,73.128,57.232,5479.400,799524.840,47.850,,production,OP
2008-08-17,15/9-F-12,24.000,249.005,106.255,72.646,57.284,5443.610,795277.260,53.930,,production,OP
2008-08-18,15/9-F-12,24.000,247.947,106.252,72.445,56.926,5374.180,810900.020,18.120,,production,OP
2008-08-19,15/9-F-12,24.000,247.150,106.252,72.134,56.704,5315.030,801345.750,9.840,,production,OP
2008-08-20,15/9-F-12,24.000,246.261,106.253,71.474,56.720,4980.890,728548.750,9.480,,production,OP
2008-08-21,15/9-F-12,24.000,248.760,106.212,75.738,52.229,4450.000,647512.910,8.470,,production,OP
2008-08-22,15/9-F-12,24.000,262.708,105.985,94.166,34.976,2049.860,290174.270,3.900,,production,OP
2008-08-23,15/9-F-12,24.000,264.053,105.972,95.056,34.902,2059.290,291279.700,3.820,,production,OP
2008-08-24,15/9-F-12,24.000,265.068,105.974,95.885,34.978,2080.270,294693.680,3.960,,production,OP
2008-08-25,15/9-F-12,24.000,266.074,105.982,96.513,34.971,2089.770,293955.380,3.980,,production,OP
2008-08-26,15/9-F-12,24.000,267.071,105.997,96.966,34.931,2093.460,293973.810,3.970,,production,OP
2008-08-27,15/9-F-12,24.000,267.487,105.993,97.253,34.774,2084.400,295564.570,40.330,,production,OP
2008-08-28,15/9-F-12,23.833,267.099,105.977,96.790,34.619,2086.630,305319.460,4.100,,production,OP
2008-08-29,15/9-F-12,24.000,266.385,105.983,96.191,35.879,2189.550,318561.330,4.460,,production,OP
2008-08-30,15/9-F-12,24.000,266.995,105.972,97.034,34.848,2058.630,297315.780,1.820,,production,OP
2008-08-31,15/9-F-12,10.500,268.166,105.959,97.603,30.028,624.700,86537.330,1.200,,production,OP
2008-09-01,15/9-F-12,24.000,267.856,105.958,97.544,34.258,2029.120,284059.330,2.170,,production,OP
2008-09-02,15/9-F-12,9.708,268.141,105.970,97.838,32.688,837.230,116783.590,0.490,,production,OP
2008-09-03,15/9-F-12,0.000,276.507,104.463,106.783,,0.000,0.000,0.000,,production,OP
2008-09-04,15/9-F-12,0.000,276.818,104.161,104.637,,0.000,0.000,0.000,,production,OP
2008-09-05,15/9-F-12,0.000,277.098,103.975,104.488,,0.000,0.000,0.000,,production,OP
2008-09-06,15/9-F-12,8.500,270.216,105.659,95.422,32.439,760.580,105098.330,0.390,,production,OP
2008-09-07,15/9-F-12,24.000,268.697,105.961,97.438,35.508,2173.110,304483.020,0.830,,production,OP
2008-09-08,15/9-F-12,5.708,269.607,105.955,98.563,30.484,500.190,69031.170,0.350,,production,OP
2008-09-09,15/9-F-12,0.000,277.312,104.191,106.922,,0.000,0.000,0.000,,production,OP
2008-09-10,15/9-F-12,23.600,273.546,105.557,97.284,22.269,1181.970,173052.950,1.530,,production,OP
2008-09-11,15/9-F-12,24.000,260.001,106.061,87.296,44.185,4067.320,592088.640,6.900,,production,OP
2008-09-12,15/9-F-12,24.000,259.202,106.062,87.575,42.838,3735.860,550255.990,6.350,,production,OP
2008-09-13,15/9-F-12,24.000,256.708,106.066,85.249,45.711,4057.560,593839.890,5.300,,production,OP
2008-09-14,15/9-F-12,24.000,255.087,106.067,84.217,45.834,4036.380,589477.560,6.060,,production,OP
2008-09-15,15/9-F-12,24.000,253.333,106.068,82.854,46.240,4046.640,590019.170,6.080,,production,OP
2008-09-16,15/9-F-12,24.000,251.532,106.062,81.797,46.283,4004.960,582278.930,5.990,,production,OP
2008-09-17,15/9-F-12,24.000,249.432,106.053,80.647,46.224,3937.380,570001.840,5.520,,production,OP
2008-09-18,15/9-F-12,24.000,253.179,105.947,85.064,36.734,2503.260,362080.290,10.950,,production,OP
2008-09-19,15/9-F-12,24.000,251.716,105.961,84.241,37.126,2551.190,369110.040,3.380,,production,OP
2008-09-20,15/9-F-12,24.000,245.816,106.015,79.232,44.885,3605.750,515386.040,3.840,,production,OP
2008-09-21,15/9-F-12,22.167,245.887,105.994,79.549,41.211,2858.810,407044.880,4.010,,production,OP
2008-09-22,15/9-F-12,18.292,242.490,106.039,76.257,45.305,2846.550,405957.520,11.720,,production,OP
2008-09-23,15/9-F-12,24.000,241.212,106.048,75.441,46.179,3652.800,520319.290,14.310,,production,OP
2008-09-24,15/9-F-12,24.000,239.903,106.049,74.654,46.377,3629.300,514831.950,5.090,,production,OP
2008-09-25,15/9-F-12,24.000,240.836,106.013,76.299,44.146,3389.780,509447.830,14.280,,production,OP
2008-09-26,15/9-F-12,24.000,237.613,106.048,73.086,46.807,3575.590,507353.580,19.400,,production,OP
2008-09-27,15/9-F-12,24.000,239.530,106.030,75.006,43.368,3174.510,456679.240,29.460,,production,OP
2008-09-28,15/9-F-12,24.000,238.215,106.032,74.001,45.034,3371.210,481430.170,12.320,,production,OP
2008-09-29,15/9-F-12,24.000,236.522,106.046,72.472,46.551,3512.440,497305.010,6.570,,production,OP
2008-09-30,15/9-F-12,24.000,236.111,106.053,72.059,46.620,3627.460,518528.160,5.100,,production,OP
2008-10-01,15/9-F-12,24.000,235.135,106.064,71.122,47.288,3606.890,511855.530,5.030,,production,OP
2008-10-02,15/9-F-12,24.000,234.697,106.063,70.943,47.310,3319.850,470881.400,10.710,,production,OP
2008-10-03,15/9-F-12,24.000,234.165,106.062,70.750,47.346,3593.880,509508.630,10.790,,production,OP
2008-10-04,15/9-F-12,24.000,241.525,105.955,77.030,36.546,2463.910,360305.750,8.660,,production,OP
2008-10-05,15/9-F-12,24.000,233.892,106.044,70.617,47.064,3377.170,477920.150,10.570,,production,OP
2008-10-06,15/9-F-12,22.333,242.246,105.921,78.940,36.348,2126.840,295620.760,6.760,,production,OP
2008-10-07,15/9-F-12,24.000,239.516,105.951,77.145,40.825,2726.280,387130.020,16.660,,production,OP
2008-10-08,15/9-F-12,24.000,239.485,105.951,77.071,40.827,2719.290,386724.080,22.760,,production,OP
2008-10-09,15/9-F-12,24.000,239.480,105.951,77.181,40.830,2713.820,385383.830,30.620,,production,OP
2008-10-10,15/9-F-12,24.000,239.417,105.952,77.217,40.849,2720.480,387183.990,18.720,,production,OP
2008-10-11,15/9-F-12,24.000,239.167,105.952,76.937,40.915,2739.750,390609.120,32.000,,production,OP
2008-10-12,15/9-F-12,24.000,238.341,105.972,75.803,41.854,2824.960,400414.750,26.980,,production,OP
2008-10-13,15/9-F-12,24.000,238.302,105.968,75.945,41.786,2827.750,399786.560,23.650,,production,OP
2008-10-14,15/9-F-12,24.000,238.360,105.971,75.922,41.790,2829.210,399679.550,11.490,,production,OP
2008-10-15,15/9-F-12,24.000,238.336,105.974,76.088,41.847,2825.330,400424.470,23.560,,production,OP
2008-10-16,15/9-F-12,24.000,238.346,105.975,76.039,41.828,2825.290,400175.170,23.560,,production,OP
2008-10-17,15/9-F-12,24.000,238.306,105.974,76.032,41.826,2832.050,400158.560,23.600,,production,OP
2008-10-18,15/9-F-12,19.000,235.449,105.988,72.013,43.579,2520.400,359282.430,23.570,,production,OP
2008-10-19,15/9-F-12,24.000,239.876,105.975,77.166,40.270,2714.130,382645.810,23.730,,production,OP
